order_id,order_date,customer_id,customer_segment,region,product_category,sales_channel,quantity,unit_price,revenue,cost,discount_pct,order_status,currency
ORD-100144,2024-09-04,CUST-0196,Corporate,Giza,Groceries,Online,5,149.69,748.44,415.08,0.156,Completed,EGP
ORD-100953,2024-09-21,CUST-0035,Retail,Giza,Furniture,Online,8,1519.2,12153.59,7668.05,0.029,Completed,EGP
ORD-100918,2024-01-17,CUST-0216,Retail,Cairo,Clothing,Phone,8,351.69,2813.49,1773.51,0.079,Completed,EGP
ORD-100725,2024-05-08,CUST-0313,Retail,Cairo,Stationery,Store,3,53.98,161.95,108.3,0.207,Completed,EGP
ORD-100483,2023-06-17,CUST-0113,Wholesale,Cairo,Clothing,Online,21,344.48,7234.12,4517.04,0.028,Completed,EGP
ORD-101140,2023-03-01,CUST-0260,Retail,Alexandria,Electronics,Online,4,3513.93,14055.72,11701.2,0.046,Completed,EGP
ORD-100332,2024-06-28,CUST-0075,Retail,Mansoura,Furniture,Store,4,2086.35,8345.41,5824.05,0.244,Completed,EGP
ORD-100533,2024-08-25,CUST-0085,Retail,Alexandria,Furniture,Online,1,1401.96,1401.96,1036.62,0.079,Completed,EGP
ORD-100488,2024-01-22,CUST-0135,Wholesale,Mansoura,Stationery,Store,28,51.4,1439.23,971.37,0.013,Completed,EGP
ORD-100968,2024-06-24,CUST-0029,Retail,Mansoura,Electronics,Online,4,1899.84,7599.37,5043.24,0.014,Completed,EGP
ORD-100548,2023-11-22,CUST-0115,Retail,Aswan,Electronics,Store,6,3234.25,19405.53,,0.229,Completed,EGP
ORD-100874,2024-04-23,CUST-0297,Retail,Cairo,Groceries,Store,4,242.27,969.07,578.27,,Completed,EGP
ORD-100447,2023-05-23,CUST-0314,Retail,Aswan,Groceries,Store,6,109.56,657.39,557.2,0.206,Completed,EGP
ORD-100482,2024-07-04,CUST-0054,Retail,Alexandria,Furniture,Online,4,1316.77,5267.08,3617.48,0.094,Completed,EGP
ORD-100806,2024-12-16,CUST-0031,Retail,Alexandria,Electronics,Store,2,2793.0,5585.99,4495.17,0.217,Completed,EGP
ORD-100860,2023-07-17,CUST-0016,Retail,Cairo,Electronics,Store,6,2903.09,17418.54,13366.33,0.075,Completed,EGP
ORD-100622,2024-02-09,CUST-0315,Retail,Alexandria,Clothing,Store,3,590.16,1770.49,1386.39,0.235,Completed,EGP
ORD-100588,2024-12-26,CUST-0083,Retail,Cairo,Stationery,Store,6,84.26,505.53,410.5,0.147,Completed,EGP
ORD-100736,2024-11-29,CUST-0209,Retail,Cairo,Furniture,Online,8,2599.54,20796.31,17187.77,0.155,Completed,EGP
ORD-100783,2023-08-04,CUST-0228,Corporate,Cairo,Clothing,Online,6,417.39,2504.32,1659.09,0.183,Completed,EGP
ORD-100877,2024-07-03,CUST-0062,Retail,Cairo,Groceries,Store,7,144.78,1013.46,630.62,0.134,Returned,EGP
ORD-101128,2023-07-25,CUST-0141,Corporate,Cairo,Groceries,Online,7,93.64,655.46,546.64,0.185,Completed,EGP
ORD-100290,2024-04-17,CUST-0015,Wholesale,Giza,Clothing,Phone,49,762.04,37339.88,28722.25,0.19,Completed,EGP
ORD-100978,2023-11-05,CUST-0295,Wholesale,Cairo,Electronics,Store,56,3858.84,216094.99,149204.54,0.129,Completed,EGP
ORD-100376,2024-11-08,CUST-0086,Wholesale,Alexandria,Groceries,Store,35,154.75,5416.32,4319.86,0.065,Completed,EGP
ORD-101151,2023-05-15,CUST-0263,Corporate,Cairo,Electronics,Store,6,2314.55,13887.31,9165.87,,Returned,EGP
ORD-100567,2023-02-24,CUST-0226,Wholesale,Cairo,Groceries,Store,16,135.58,2169.36,1599.39,0.197,Completed,EGP
ORD-100976,2024-06-05,CUST-0093,Retail,Alexandria,Stationery,Online,8,30.33,242.61,194.76,0.048,Completed,EGP
ORD-100361,2023-01-06,CUST-0154,Wholesale,Alexandria,Furniture,Online,56,2836.06,158819.26,127053.47,0.063,Completed,EGP
ORD-100466,2023-01-11,CUST-0234,Corporate,Cairo,Furniture,Store,7,1847.64,12933.47,9440.91,0.138,Completed,EGP
ORD-101079,2024-09-10,CUST-0167,Retail,Cairo,Electronics,Store,4,1914.25,7657.01,6415.49,0.084,Completed,EGP
ORD-101171,2024-04-04,CUST-0041,Wholesale,,Stationery,Store,40,40.44,1617.47,1123.58,0.195,Completed,EGP
ORD-100195,2023-12-31,CUST-0135,Retail,,Stationery,Online,5,90.23,451.16,373.62,0.015,Completed,EGP
ORD-101161,2023-02-22,CUST-0318,Retail,Giza,Groceries,Store,2,91.54,183.07,140.39,0.114,Completed,EGP
ORD-100307,2023-08-20,CUST-0063,Corporate,Aswan,Stationery,Store,2,110.12,220.23,148.17,0.113,Completed,EGP
ORD-100255,2023-03-29,CUST-0169,Wholesale,,Groceries,Online,24,70.32,1687.71,1154.56,0.235,Completed,EGP
ORD-100832,2024-07-05,CUST-0285,Retail,Giza,Clothing,Store,7,415.94,2911.58,1603.96,,Cancelled,EGP
ORD-100716,2023-11-06,CUST-0146,Wholesale,Mansoura,Groceries,Phone,25,231.15,5778.87,4633.69,0.074,Completed,EGP
ORD-100276,2024-12-21,CUST-0291,Corporate,Cairo,Stationery,Store,4,107.62,430.47,270.75,0.09,Completed,EGP
ORD-100437,2023-12-05,CUST-0302,Retail,Mansoura,Electronics,Store,5,4064.3,20321.49,14440.43,0.221,Completed,EGP
ORD-100202,2024-08-16,CUST-0284,Wholesale,Mansoura,Groceries,Store,56,124.55,6974.58,5059.65,0.239,Cancelled,EGP
ORD-100158,2023-11-10,CUST-0097,Wholesale,Alexandria,Groceries,Online,42,98.47,4135.84,2484.61,0.076,Completed,EGP
ORD-100352,2023-07-13,CUST-0058,Wholesale,Alexandria,Furniture,Online,32,1571.6,50291.17,31936.85,0.105,Completed,EGP
ORD-100956,2023-05-16,CUST-0168,Wholesale,Giza,Groceries,Online,48,161.15,7735.38,6459.5,,Completed,EGP
ORD-101031,2024-12-25,CUST-0135,Retail,Alexandria,Clothing,Store,7,609.8,4268.63,3140.41,0.189,Completed,EGP
ORD-100907,2024-03-12,CUST-0184,Retail,Cairo,Stationery,Online,1,56.66,56.66,31.51,0.143,Completed,EGP
ORD-101119,2023-11-15,CUST-0136,Wholesale,Cairo,Electronics,Store,6,2390.65,14343.87,9884.95,0.041,Completed,EGP
ORD-100994,2023-08-05,CUST-0199,Retail,Alexandria,Groceries,Store,8,85.21,681.64,421.15,0.189,Completed,EGP
ORD-100927,2024-07-22,CUST-0241,Corporate,Alexandria,Clothing,Online,2,538.92,1077.83,728.94,,Completed,EGP
ORD-100892,2023-05-12,CUST-0013,Retail,Giza,Electronics,Online,5,2133.16,10665.78,8289.91,,Completed,EGP
ORD-100165,2024-11-24,CUST-0040,Retail,Cairo,Furniture,Online,5,4360.81,21804.06,13697.08,,Completed,EGP
ORD-100403,2023-08-24,CUST-0285,Retail,Cairo,Clothing,Store,5,551.93,2759.66,2228.94,0.161,Completed,EGP
ORD-100394,2024-01-21,CUST-0249,Retail,Alexandria,Electronics,Online,4,2512.82,10051.28,7124.68,0.012,Completed,EGP
ORD-100709,2024-02-13,CUST-0273,Retail,Cairo,Furniture,Online,2,1854.83,3709.65,3081.88,0.074,Cancelled,EGP
ORD-100211,2023-11-15,CUST-0303,Retail,Giza,Clothing,Online,8,633.95,5071.63,2889.81,0.242,Completed,EGP
ORD-101136,2023-08-02,CUST-0117,Retail,Giza,Furniture,Store,4,1776.79,7107.16,5934.32,0.232,Completed,EGP
ORD-101016,2023-09-05,CUST-0128,Corporate,Cairo,Clothing,Store,4,428.55,1714.19,1286.51,0.137,Completed,EGP
ORD-100167,2023-07-31,CUST-0175,Wholesale,Aswan,Clothing,Store,14,487.54,6825.5,4260.71,0.24,Completed,EGP
ORD-100963,2024-01-30,CUST-0316,Retail,Cairo,Groceries,Store,8,93.05,744.38,484.89,0.144,Completed,EGP
ORD-101147,2023-09-13,CUST-0286,Corporate,Mansoura,Groceries,Store,1,143.64,143.64,81.66,0.185,Cancelled,EGP
ORD-100610,2024-08-27,CUST-0319,Retail,Alexandria,Clothing,Store,7,687.16,4810.15,3856.48,0.033,Completed,EGP
ORD-100449,2023-01-25,CUST-0018,Retail,Cairo,Groceries,Online,5,56.93,284.66,184.0,0.182,Completed,EGP
ORD-100790,2023-11-07,CUST-0048,Retail,Aswan,Groceries,Phone,1,229.71,229.71,159.81,0.063,Completed,EGP
ORD-100796,2024-02-22,CUST-0183,Retail,Alexandria,Groceries,Store,1,95.56,95.56,70.46,0.126,Completed,EGP
ORD-101050,2024-09-26,CUST-0274,Retail,Alexandria,Clothing,Online,2,308.49,616.99,411.85,0.15,Completed,EGP
ORD-100850,2023-09-12,CUST-0111,Wholesale,Mansoura,Electronics,Store,30,1584.06,47521.93,39108.45,0.056,Completed,EGP
ORD-100324,2024-07-18,CUST-0035,Retail,Giza,Groceries,Store,2,133.33,266.67,169.1,0.054,Completed,EGP
ORD-100527,2024-11-04,CUST-0226,Retail,Giza,Groceries,Store,6,142.97,857.85,518.35,0.201,Completed,EGP
ORD-100452,2024-09-17,CUST-0145,Retail,Cairo,Furniture,Online,7,1173.18,8212.25,4960.58,0.103,Completed,EGP
ORD-100367,2024-02-12,CUST-0268,Retail,Aswan,Furniture,Store,2,1742.33,3484.65,2877.23,0.124,Completed,EGP
ORD-100232,2023-09-20,CUST-0312,Retail,Alexandria,Groceries,Online,8,125.04,1000.32,823.3,0.138,Completed,EGP
ORD-100989,2024-04-16,CUST-0002,Wholesale,Alexandria,Groceries,Online,18,145.04,2610.65,1843.73,0.121,Completed,EGP
ORD-101066,2023-06-01,CUST-0101,Retail,Mansoura,Groceries,Online,6,81.32,487.9,268.7,0.248,Completed,EGP
ORD-100974,2024-03-09,CUST-0164,Wholesale,Cairo,Groceries,Store,20,75.66,1513.17,1049.08,,Completed,EGP
ORD-100405,2024-11-06,CUST-0314,Retail,Mansoura,Electronics,Online,3,2644.24,7932.72,6484.41,0.191,Completed,EGP
ORD-100268,2023-04-09,CUST-0077,Retail,Giza,Groceries,Phone,6,118.56,711.37,446.08,0.214,Returned,EGP
ORD-100865,2024-07-07,CUST-0034,Wholesale,Aswan,Furniture,Store,18,2595.65,46721.69,28226.79,0.088,Completed,EGP
ORD-100261,2023-03-03,CUST-0044,Wholesale,Cairo,Clothing,Online,56,504.03,28225.59,21466.28,0.065,Cancelled,EGP
ORD-100776,2024-04-08,CUST-0086,Retail,Giza,Furniture,Online,7,1360.59,9524.14,5877.99,0.011,Completed,EGP
ORD-100347,2023-07-25,CUST-0047,Retail,Cairo,Clothing,Online,7,512.88,3590.16,2629.29,0.184,Completed,EGP
ORD-100198,2023-07-23,CUST-0239,Retail,Cairo,Electronics,Store,2,2297.61,4595.21,3323.58,0.004,Completed,EGP
ORD-100788,2023-05-28,CUST-0248,Corporate,Aswan,Electronics,Phone,7,1991.26,13938.85,9026.08,0.175,Completed,EGP
ORD-100880,2023-10-02,CUST-0081,Retail,Mansoura,Groceries,Online,3,130.1,390.29,245.82,0.126,Cancelled,EGP
ORD-100087,2024-11-05,CUST-0237,Corporate,Cairo,Furniture,Phone,2,4491.68,8983.37,7077.26,0.188,Completed,EGP
ORD-100459,2024-12-27,CUST-0242,Retail,Cairo,Electronics,Store,7,2442.88,17100.13,12355.87,0.062,Completed,EGP
ORD-100748,2024-01-05,CUST-0117,Retail,Mansoura,Groceries,Store,8,90.03,720.21,402.23,0.159,Completed,EGP
ORD-100982,2024-01-07,CUST-0100,Corporate,,Clothing,Online,6,399.14,2394.86,1924.13,0.121,Completed,EGP
ORD-100397,2023-12-18,CUST-0280,Retail,Alexandria,Electronics,Online,2,4099.6,8199.19,5419.96,0.006,Completed,EGP
ORD-100107,2023-11-05,CUST-0050,Retail,Giza,Furniture,Online,8,2253.31,18026.46,,0.155,Completed,EGP
ORD-101037,2023-04-04,CUST-0242,Retail,,Stationery,Store,6,69.82,418.94,341.08,0.207,Completed,EGP
ORD-100372,2023-08-27,CUST-0171,Corporate,Alexandria,Groceries,Store,6,159.06,954.35,538.78,0.184,Completed,EGP
ORD-100385,2023-09-13,CUST-0172,Retail,Giza,Stationery,Store,7,89.63,627.42,477.35,0.063,Completed,EGP
ORD-100412,2023-04-01,CUST-0078,Retail,Cairo,Clothing,Store,7,521.82,3652.76,2855.89,0.151,Completed,EGP
ORD-100756,2023-02-13,CUST-0006,Corporate,Giza,Stationery,Online,2,73.43,146.86,104.51,0.194,Completed,EGP
ORD-100197,2024-07-10,CUST-0308,Retail,Cairo,Groceries,Online,6,112.92,677.54,462.78,0.169,Completed,EGP
ORD-100253,2023-02-20,CUST-0123,Wholesale,Giza,Furniture,Store,16,1774.84,28397.49,23096.97,0.185,Completed,EGP
ORD-101149,2024-12-24,CUST-0277,Retail,Cairo,Stationery,Store,3,92.48,277.44,171.48,,Completed,EGP
ORD-100132,2024-07-11,CUST-0013,Retail,Aswan,Groceries,Store,2,130.43,260.86,212.73,,Completed,EGP
ORD-100355,2024-06-10,CUST-0281,Corporate,Mansoura,Groceries,Online,1,101.42,101.42,61.63,0.216,Completed,EGP
ORD-100366,2024-02-19,CUST-0241,Retail,Alexandria,Clothing,Store,3,365.39,1096.18,723.96,0.08,Completed,EGP
ORD-100231,2023-12-23,CUST-0047,Retail,Giza,Clothing,Online,2,930.83,1861.67,1086.3,0.199,Completed,EGP
ORD-100519,2024-10-15,CUST-0133,Retail,Cairo,Electronics,Store,3,1685.19,5055.57,3964.88,0.126,Completed,EGP
ORD-101133,2023-01-29,CUST-0128,Retail,Mansoura,Electronics,Phone,6,2957.14,17742.84,,,Completed,EGP
ORD-100256,2024-09-23,CUST-0310,Corporate,Mansoura,Groceries,Store,4,221.41,885.63,622.14,0.174,Completed,EGP
ORD-100873,2023-08-27,CUST-0290,Retail,Mansoura,Electronics,Store,3,2525.24,7575.73,5443.83,0.167,Completed,EGP
ORD-100660,2023-11-29,CUST-0067,Wholesale,Cairo,Electronics,Store,16,3804.71,60875.39,36130.63,0.01,Completed,EGP
ORD-100267,2024-07-22,CUST-0068,Wholesale,Aswan,Groceries,Phone,16,148.41,2374.61,1734.76,0.161,Completed,EGP
ORD-100130,2024-12-09,CUST-0255,Retail,Cairo,Groceries,Store,3,96.91,290.73,178.37,0.2,Cancelled,EGP
ORD-100027,2024-11-02,CUST-0072,Retail,Mansoura,Clothing,Store,6,815.09,4890.54,3143.51,0.093,Completed,EGP
ORD-101146,2023-01-03,CUST-0305,Retail,,Furniture,Store,7,1958.34,13708.36,8996.59,0.066,Completed,EGP
ORD-101019,2023-06-14,CUST-0042,Wholesale,Alexandria,Stationery,Online,32,86.95,2782.56,1714.65,0.108,Completed,EGP
ORD-100690,2024-04-24,CUST-0288,Wholesale,Giza,Stationery,Store,21,60.73,1275.43,725.71,0.004,Completed,EGP
ORD-100023,2023-05-26,CUST-0166,Corporate,Alexandria,Electronics,Phone,5,2620.96,13104.81,10174.08,0.045,Completed,EGP
ORD-100423,2023-12-30,CUST-0240,Retail,Cairo,Groceries,Phone,1,196.98,196.98,158.0,0.118,Completed,EGP
ORD-100204,2023-11-18,CUST-0275,Corporate,Aswan,Electronics,Store,4,4703.28,18813.12,14659.95,0.238,Completed,EGP
ORD-100099,2023-07-11,CUST-0252,Retail,Cairo,Furniture,Online,1,2354.84,2354.84,1588.81,0.177,Completed,EGP
ORD-100436,2023-03-20,CUST-0271,Retail,Giza,Groceries,Online,2,162.88,325.75,241.23,0.14,Completed,EGP
ORD-101091,2023-05-15,CUST-0091,Retail,Alexandria,Furniture,Store,6,1581.79,9490.76,6014.06,0.221,Completed,EGP
ORD-100239,2023-06-13,CUST-0245,Retail,Alexandria,Electronics,Store,5,1582.5,7912.49,6258.6,0.161,Completed,EGP
ORD-100187,2023-07-15,CUST-0317,Retail,Aswan,Electronics,Online,3,2749.62,8248.86,4846.68,0.239,Completed,EGP
ORD-100096,2024-04-04,CUST-0041,Retail,Giza,Groceries,Store,5,107.25,536.25,363.9,0.248,Completed,EGP
ORD-100313,2024-08-07,CUST-0099,Retail,Alexandria,Electronics,Store,5,3073.28,15366.39,9812.47,0.208,Completed,EGP
ORD-100669,2024-05-24,CUST-0238,Retail,Giza,Groceries,Online,4,114.54,458.14,335.29,0.156,Completed,EGP
ORD-100296,2023-02-22,CUST-0047,Retail,Alexandria,Clothing,Online,8,412.31,3298.49,1940.48,0.037,Completed,EGP
ORD-101002,2024-01-03,CUST-0160,Retail,Giza,Groceries,Phone,5,97.68,488.41,366.46,0.082,Completed,EGP
ORD-100727,2024-11-01,CUST-0232,Corporate,,Clothing,Online,1,1070.17,1070.17,782.5,0.183,Completed,EGP
ORD-100926,2023-05-23,CUST-0161,Retail,Giza,Furniture,Store,3,3943.08,11829.23,7432.84,,Completed,EGP
ORD-101126,2023-05-03,CUST-0199,Retail,,Stationery,Store,2,65.86,131.72,94.24,0.003,Completed,EGP
ORD-101159,2023-01-08,CUST-0050,Retail,Alexandria,Stationery,Online,2,57.35,114.7,77.42,0.063,Completed,EGP
ORD-100341,2024-03-28,CUST-0174,Retail,Cairo,Clothing,Online,1,372.74,372.74,259.29,,Completed,EGP
ORD-100245,2024-06-13,CUST-0171,Wholesale,Giza,Electronics,Online,48,2180.15,104647.2,77851.37,0.213,Completed,EGP
ORD-100685,2023-03-08,CUST-0301,Retail,Aswan,Clothing,Phone,3,421.55,1264.64,967.87,0.057,Cancelled,EGP
ORD-101186,2023-11-10,CUST-0044,Corporate,Aswan,Clothing,Store,8,381.97,3055.77,2406.03,0.083,Completed,EGP
ORD-100929,2024-04-16,CUST-0220,Wholesale,Cairo,Stationery,Online,12,46.04,552.43,366.14,,Completed,EGP
ORD-100743,2024-09-27,CUST-0297,Retail,Alexandria,Clothing,Store,7,567.06,3969.41,2917.89,,Completed,EGP
ORD-101192,2023-06-09,CUST-0082,Retail,Alexandria,Clothing,Online,8,494.01,3952.08,2523.03,0.122,Completed,EGP
ORD-100654,2023-02-17,CUST-0134,Retail,Cairo,Clothing,Store,6,386.57,2319.45,1810.86,0.12,Completed,EGP
ORD-100913,2023-08-22,CUST-0085,Retail,Cairo,Groceries,Online,5,58.77,293.84,204.95,,Cancelled,EGP
ORD-101014,2024-12-17,CUST-0299,Retail,Alexandria,Stationery,Online,5,69.91,349.55,271.97,0.172,Completed,EGP
ORD-100861,2024-02-04,CUST-0155,Retail,Mansoura,Clothing,Store,2,327.99,655.97,450.2,0.178,Completed,EGP
ORD-101053,2023-05-18,CUST-0052,Wholesale,Alexandria,Clothing,Online,25,396.7,9917.55,8214.12,0.096,Cancelled,EGP
ORD-100750,2023-02-18,CUST-0059,Retail,Cairo,Furniture,Store,3,1629.44,4888.32,3293.72,0.078,Returned,EGP
ORD-100114,2024-09-26,CUST-0302,Wholesale,Mansoura,Stationery,Store,20,75.39,1507.79,977.32,0.179,Completed,EGP
ORD-100694,2024-10-16,CUST-0278,Retail,Cairo,Furniture,Online,6,1970.73,11824.36,10046.29,0.202,Completed,EGP
ORD-101121,2023-05-12,CUST-0159,Retail,Cairo,Groceries,Store,8,90.88,727.07,420.07,0.012,Completed,EGP
ORD-100961,2024-08-10,CUST-0125,Retail,Mansoura,Groceries,Online,2,94.54,189.09,147.31,0.124,Completed,EGP
ORD-100008,2023-02-21,CUST-0260,Retail,Alexandria,Electronics,Online,7,3013.42,21093.96,14598.88,0.2,Completed,EGP
ORD-100116,2024-10-09,CUST-0032,Retail,Giza,Clothing,Store,1,595.82,595.82,399.73,0.182,Completed,EGP
ORD-101075,2023-03-19,CUST-0086,Retail,Giza,Groceries,Online,7,147.8,1034.6,761.13,0.135,Completed,EGP
ORD-100699,2024-04-18,CUST-0017,Wholesale,Alexandria,Groceries,Online,12,170.88,2050.6,1443.81,0.058,Completed,EGP
ORD-100428,2024-07-12,CUST-0260,Retail,Mansoura,Furniture,Store,2,1660.86,3321.72,2316.25,0.217,Cancelled,EGP
ORD-100349,2023-04-23,CUST-0138,Wholesale,Cairo,Furniture,Store,35,1224.94,42872.75,26745.89,0.128,Completed,EGP
ORD-100665,2023-04-22,CUST-0119,Retail,Cairo,Groceries,Online,5,120.65,603.25,451.39,0.034,Completed,EGP
ORD-100875,2024-11-16,CUST-0176,Wholesale,Cairo,Furniture,Store,56,2504.93,140275.96,106673.54,0.018,Cancelled,EGP
ORD-100911,2024-11-30,CUST-0237,Retail,Cairo,Groceries,Phone,1,121.79,121.79,97.27,0.24,Completed,EGP
ORD-101026,2023-05-21,CUST-0220,Retail,,Groceries,Online,2,166.99,333.97,186.57,0.118,Completed,EGP
ORD-100661,2024-05-28,CUST-0254,Wholesale,Cairo,Furniture,Online,6,1275.84,7655.05,5818.71,,Completed,EGP
ORD-100074,2023-04-20,CUST-0195,Retail,Mansoura,Groceries,Store,4,77.77,311.08,228.21,,Cancelled,EGP
ORD-100945,2024-07-30,CUST-0174,Corporate,Aswan,Electronics,Store,7,2114.99,14804.9,9571.97,0.171,Completed,EGP
ORD-100935,2023-04-12,CUST-0088,Retail,Cairo,Clothing,Online,3,408.43,1225.3,792.21,0.049,Completed,EGP
ORD-100430,2024-04-07,CUST-0293,Retail,Giza,Groceries,Store,8,168.49,1347.93,1043.0,,Completed,EGP
ORD-100344,2023-10-10,CUST-0144,Retail,Giza,Stationery,Online,5,61.06,305.3,255.35,0.068,Completed,EGP
ORD-100969,2023-01-13,CUST-0129,Wholesale,Giza,Stationery,Phone,12,87.58,1051.01,761.34,0.101,Completed,EGP
ORD-101018,2024-03-18,CUST-0028,Retail,,Stationery,Store,6,62.05,372.32,251.07,0.033,Completed,EGP
ORD-100200,2023-03-27,CUST-0021,Corporate,Giza,Groceries,Online,2,155.44,310.89,198.46,0.042,Completed,EGP
ORD-100640,2024-04-30,CUST-0265,Retail,,Clothing,Online,5,418.72,2093.59,1604.59,0.02,Completed,EGP
ORD-100608,2023-04-11,CUST-0276,Retail,Mansoura,Clothing,Phone,1,248.03,248.03,185.73,0.187,Completed,EGP
ORD-100439,2024-10-21,CUST-0145,Retail,Giza,Groceries,Online,7,91.55,640.82,538.5,0.053,Completed,EGP
ORD-100115,2023-11-29,CUST-0307,Retail,Aswan,Furniture,Store,8,2069.44,16555.49,9623.41,0.033,Completed,EGP
ORD-100258,2024-07-01,CUST-0005,Retail,Cairo,Groceries,Online,8,175.18,1401.42,1090.22,0.216,Completed,EGP
ORD-100427,2024-05-17,CUST-0031,Retail,Alexandria,Groceries,Store,2,141.59,283.19,181.25,0.187,Completed,EGP
ORD-100831,2023-05-27,CUST-0290,Retail,Cairo,Clothing,Store,8,486.82,3894.56,2917.76,0.058,Completed,EGP
ORD-100102,2023-03-26,CUST-0171,Retail,,Furniture,Online,6,1285.54,7713.26,4960.63,0.179,Completed,EGP
ORD-101195,2024-11-13,CUST-0011,Wholesale,Giza,Stationery,Online,7,78.68,550.77,360.8,0.235,Returned,EGP
ORD-101103,2024-03-13,CUST-0137,Retail,Aswan,Furniture,Store,3,2081.29,6243.88,3794.55,0.111,Completed,EGP
ORD-101111,2023-12-10,CUST-0317,Wholesale,Giza,Furniture,Online,21,1796.83,37733.51,27567.73,0.154,Completed,EGP
ORD-100154,2023-02-15,CUST-0289,Retail,Mansoura,Clothing,Store,6,399.08,2394.48,1742.21,,Cancelled,EGP
ORD-100605,2024-05-23,CUST-0070,Wholesale,Giza,Electronics,Store,56,2381.2,133346.92,76947.36,,Completed,EGP
ORD-100487,2024-10-16,CUST-0241,Retail,Aswan,Furniture,Store,7,1662.39,11636.71,9673.66,0.151,Completed,EGP
ORD-101172,2023-02-06,CUST-0261,Wholesale,Cairo,Groceries,Store,8,91.38,731.06,550.42,0.08,Completed,EGP
ORD-100559,2023-08-10,CUST-0052,Corporate,Alexandria,Groceries,Store,129,80.37,10367.73,7257.41,0.02,Completed,EGP
ORD-100557,2023-05-01,CUST-0120,Retail,Giza,Groceries,Store,5,91.27,456.36,308.47,0.115,Completed,EGP
ORD-100271,2024-01-24,CUST-0106,Wholesale,Cairo,Stationery,Store,49,83.76,4104.36,2952.49,0.095,Cancelled,EGP
ORD-100175,2024-09-10,CUST-0275,Corporate,Mansoura,Stationery,Phone,5,50.51,252.57,176.71,0.224,Completed,EGP
ORD-100353,2023-04-29,CUST-0235,Retail,Cairo,Clothing,Online,6,416.34,2498.07,,0.228,Completed,EGP
ORD-100338,2023-03-14,CUST-0223,Retail,Mansoura,Electronics,Online,2,2091.4,4182.8,3324.55,0.1,Completed,EGP
ORD-100996,2023-02-16,CUST-0003,Retail,Cairo,Clothing,Store,8,484.85,3878.84,2808.24,0.205,Completed,EGP
ORD-100812,2024-09-05,CUST-0156,Retail,Alexandria,Groceries,Store,8,74.59,596.75,366.35,0.068,Completed,EGP
ORD-101137,2024-01-15,CUST-0024,Wholesale,Giza,Electronics,Online,24,3422.77,82146.56,58037.51,0.02,Returned,EGP
ORD-100094,2023-01-08,CUST-0038,Retail,Cairo,Clothing,Online,6,657.04,3942.22,3162.0,0.073,Completed,EGP
ORD-100601,2023-06-08,CUST-0166,Retail,Cairo,Clothing,Online,5,307.24,1536.22,1174.27,0.18,Completed,EGP
ORD-101174,2024-07-08,CUST-0152,Retail,Cairo,Clothing,Store,4,358.12,1432.47,1017.0,0.036,Completed,EGP
ORD-101153,2024-01-25,CUST-0197,Retail,Giza,Groceries,Online,3,136.89,410.67,,0.134,Completed,EGP
ORD-100728,2023-01-29,CUST-0080,Wholesale,Mansoura,Clothing,Phone,21,447.11,9389.32,6444.4,,Completed,EGP
ORD-100083,2023-05-16,CUST-0273,Retail,Mansoura,Stationery,Store,5,72.24,361.18,276.06,0.121,Completed,EGP
ORD-100408,2023-12-10,CUST-0207,Wholesale,Mansoura,Electronics,Online,30,4944.34,148330.13,102261.11,0.113,Returned,EGP
ORD-100730,2023-02-14,CUST-0123,Retail,Mansoura,Furniture,Store,3,1683.79,5051.38,3477.39,0.129,Completed,EGP
ORD-100398,2024-06-11,CUST-0277,Retail,Cairo,Clothing,Store,3,413.33,1239.98,773.57,0.17,Completed,EGP
ORD-100779,2023-04-04,CUST-0285,Retail,Mansoura,Furniture,Phone,8,2046.54,16372.36,9921.1,0.008,Completed,EGP
ORD-100908,2023-05-21,CUST-0145,Retail,Aswan,Groceries,Phone,1,128.03,128.03,88.52,0.073,Completed,EGP
ORD-100446,2023-10-12,CUST-0088,Retail,Cairo,Groceries,Online,2,128.22,256.44,192.02,0.173,Completed,EGP
ORD-100310,2023-02-07,CUST-0260,Retail,Aswan,Clothing,Store,4,508.12,2032.48,1432.47,0.244,Completed,EGP
ORD-100939,2023-08-08,CUST-0066,Corporate,Aswan,Groceries,Store,6,123.22,739.33,423.03,0.109,Completed,EGP
ORD-100464,2023-03-15,CUST-0220,Retail,Giza,Clothing,Online,8,511.84,4094.7,2502.59,0.056,Completed,EGP
ORD-101008,2023-06-13,CUST-0173,Retail,Cairo,Groceries,Store,4,81.03,324.11,211.65,0.201,Cancelled,EGP
ORD-101064,2024-05-01,CUST-0260,Corporate,Cairo,Groceries,Online,7,82.79,579.56,371.98,0.162,Completed,EGP
ORD-100389,2024-12-09,CUST-0113,Retail,Alexandria,Furniture,Online,6,3694.3,22165.82,13056.5,0.152,Completed,EGP
ORD-100819,2024-07-10,CUST-0025,Wholesale,Mansoura,Electronics,Phone,16,2928.25,46851.93,27946.05,0.118,Completed,EGP
ORD-100225,2024-10-24,CUST-0152,Corporate,Cairo,Clothing,Online,8,557.07,4456.58,2633.85,0.151,Completed,EGP
ORD-101035,2024-06-02,CUST-0005,Wholesale,Cairo,Groceries,Store,24,101.31,2431.48,1848.04,0.244,Completed,EGP
ORD-100089,2023-06-28,CUST-0098,Retail,Giza,Groceries,Online,8,112.05,896.39,718.97,0.054,Returned,EGP
